user_id,reference_domain,squatting_technique,created_domain,elapsed_time,squatting_technique1,squatting_technique2,squatting_technique3,squatting_technique4,squatting_technique5
5905d562-79b7-4f1f-b045-708572f51e3b,paypal.com,typosquatting,wwwpaypal.com,5427,homograph,typosquatting,wrong_tld,combosquatting,subdomain
78b800ab-37b4-43d5-9b88-f984c92d06a3,docusign.com,homograph,docusįgn.com,12418,typosquatting,combosquatting,homograph,subdomain,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,paypal.com,typosquatting,papyal.com,10576,combosquatting,typosquatting,homograph,subdomain,wrong_tld
30f8b39d-0439-4571-89b7-da317d433397,dropbox.com,subdomain_usage,pcnkr.dropbox.com.test-domain.com,60631,wrong_tld,combosquatting,homograph,subdomain,typosquatting
5905d562-79b7-4f1f-b045-708572f51e3b,netflix.com,typosquatting,netfllix.com,11135,wrong_tld,typosquatting,subdomain,combosquatting,homograph
ff1048ec-3f11-44c1-a715-dc632b86aee7,chase.com,typosquatting,chaes.com,15199,typosquatting,subdomain,homograph,wrong_tld,combosquatting
7a034678-e309-4000-960d-b06e8077d84b,dropbox.com,wrong_tld,dropbox.net,7423,wrong_tld,combosquatting,subdomain,typosquatting,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,amazon.com,combosquatting,l1amazon.com,4703,combosquatting,typosquatting,subdomain,wrong_tld,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,americanexpress.com,subdomain_usage,signin.americanexpress.com.test-domain.com,6198,homograph,combosquatting,typosquatting,wrong_tld,subdomain
5905d562-79b7-4f1f-b045-708572f51e3b,docusign.com,typosquatting,docusgin.com,10350,homograph,typosquatting,wrong_tld,subdomain,combosquatting
5905d562-79b7-4f1f-b045-708572f51e3b,yahoo.com,wrong_tld,yahoo.de,8759,subdomain,typosquatting,wrong_tld,homograph,combosquatting
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,docusign.com,typosquatting,docusgin.com,17606,subdomain,combosquatting,homograph,typosquatting,wrong_tld
78b800ab-37b4-43d5-9b88-f984c92d06a3,paypal.com,wrong_tld,paypal.md,6813,combosquatting,wrong_tld,typosquatting,subdomain,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,paypal.com,homograph,paypaľ.com,26085,homograph,subdomain,typosquatting,combosquatting,wrong_tld
5905d562-79b7-4f1f-b045-708572f51e3b,amazon.com,homograph,amaz๐n.com,8101,subdomain,combosquatting,typosquatting,homograph,wrong_tld
7a034678-e309-4000-960d-b06e8077d84b,docusign.com,homograph,docusiցn.com,10520,subdomain,combosquatting,typosquatting,wrong_tld,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,facebook.com,combosquatting,8facebook.com,5056,subdomain,combosquatting,wrong_tld,typosquatting,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,americanexpress.com,subdomain_usage,support.americanexpress.com.account.test-domain.com,24466,typosquatting,combosquatting,subdomain,homograph,wrong_tld
5905d562-79b7-4f1f-b045-708572f51e3b,att.com,homograph,atť.com,10071,subdomain,typosquatting,combosquatting,homograph,wrong_tld
5905d562-79b7-4f1f-b045-708572f51e3b,google.com,subdomain_usage,secure.google.com.test-domain.com,4927,wrong_tld,typosquatting,subdomain,combosquatting,homograph
30f8b39d-0439-4571-89b7-da317d433397,orange.com,subdomain_usage,verify.orange.com.test-domain.com,6797,combosquatting,typosquatting,homograph,subdomain,wrong_tld
78b800ab-37b4-43d5-9b88-f984c92d06a3,netflix.com,typosquatting,nwtflix.com,9986,combosquatting,subdomain,wrong_tld,typosquatting,homograph
ff1048ec-3f11-44c1-a715-dc632b86aee7,dropbox.com,typosquatting,droppbox.com,22592,combosquatting,subdomain,homograph,typosquatting,wrong_tld
cc70c80c-179f-40f2-acab-1ca34be0ed49,bankofamerica.com,combosquatting,jbankofamerica-account.com,11925,typosquatting,combosquatting,subdomain,wrong_tld,homograph
5905d562-79b7-4f1f-b045-708572f51e3b,chase.com,wrong_tld,chase.net,9071,wrong_tld,subdomain,typosquatting,combosquatting,homograph
7a034678-e309-4000-960d-b06e8077d84b,xfinity.com,subdomain_usage,mobile.xfinity.com.test-domain.com,12853,combosquatting,wrong_tld,subdomain,typosquatting,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,yahoo.com,typosquatting,yqhoo.com,8312,typosquatting,homograph,subdomain,combosquatting,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,bankofamerica.com,homograph,bankoẝamerica.com,12135,wrong_tld,combosquatting,typosquatting,subdomain,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,xfinity.com,wrong_tld,xfinity.net,5689,combosquatting,subdomain,wrong_tld,typosquatting,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,chase.com,homograph,cᏂase.com,16490,subdomain,combosquatting,typosquatting,wrong_tld,homograph
cc70c80c-179f-40f2-acab-1ca34be0ed49,google.com,typosquatting,googpe.com,9892,wrong_tld,typosquatting,combosquatting,subdomain,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,wellsfargo.com,subdomain_usage,ha6ys.wellsfargo.com.test-domain.com,3974,subdomain,combosquatting,typosquatting,wrong_tld,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,dhl.com,typosquatting,dhhl.com,8262,typosquatting,subdomain,combosquatting,wrong_tld,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,chase.com,combosquatting,qschase.com,7718,subdomain,combosquatting,wrong_tld,typosquatting,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,microsoft.com,combosquatting,microsoft-validation.com,18800,subdomain,homograph,combosquatting,wrong_tld,typosquatting
78b800ab-37b4-43d5-9b88-f984c92d06a3,instagram.com,combosquatting,official-instagram-verify.com,5897,typosquatting,wrong_tld,homograph,combosquatting,subdomain
cc70c80c-179f-40f2-acab-1ca34be0ed49,orange.com,combosquatting,orange-login.com,7753,subdomain,wrong_tld,typosquatting,combosquatting,homograph
ff1048ec-3f11-44c1-a715-dc632b86aee7,linkedin.com,homograph,linḳedin.com,23279,wrong_tld,subdomain,homograph,combosquatting,typosquatting
cc70c80c-179f-40f2-acab-1ca34be0ed49,yahoo.com,subdomain_usage,rdgxh.yahoo.com.login.test-domain.com,3786,subdomain,combosquatting,typosquatting,wrong_tld,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,docusign.com,homograph,docusígn.com,7006,homograph,combosquatting,subdomain,typosquatting,wrong_tld
78b800ab-37b4-43d5-9b88-f984c92d06a3,facebook.com,combosquatting,lfacebook.com,4802,wrong_tld,homograph,combosquatting,typosquatting,subdomain
5905d562-79b7-4f1f-b045-708572f51e3b,docusign.com,typosquatting,d0cusign.com,21414,combosquatting,homograph,typosquatting,wrong_tld,subdomain
78b800ab-37b4-43d5-9b88-f984c92d06a3,chase.com,wrong_tld,chase.net,12491,typosquatting,combosquatting,wrong_tld,subdomain,homograph
30f8b39d-0439-4571-89b7-da317d433397,yahoo.com,homograph,үahoo.com,33771,typosquatting,subdomain,wrong_tld,combosquatting,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,facebook.com,subdomain_usage,eerpr.facebook.com.oaxoa.test-domain.com,25599,subdomain,typosquatting,combosquatting,wrong_tld,homograph
cc70c80c-179f-40f2-acab-1ca34be0ed49,att.com,subdomain_usage,qwcu5.att.com.authentication.test-domain.com,5713,subdomain,wrong_tld,typosquatting,combosquatting,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,wellsfargo.com,subdomain_usage,verify.wellsfargo.com.test-domain.com,12325,subdomain,wrong_tld,combosquatting,typosquatting,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,apple.com,wrong_tld,apple.de,5889,combosquatting,homograph,typosquatting,wrong_tld,subdomain
cc70c80c-179f-40f2-acab-1ca34be0ed49,amazon.com,homograph,amaz൦n.com,5873,combosquatting,subdomain,typosquatting,homograph,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,apple.com,homograph,apрle.com,6018,typosquatting,homograph,subdomain,combosquatting,wrong_tld
78b800ab-37b4-43d5-9b88-f984c92d06a3,dhl.com,subdomain_usage,validation.dhl.com.account.test-domain.com,4905,wrong_tld,homograph,typosquatting,combosquatting,subdomain
7a034678-e309-4000-960d-b06e8077d84b,xfinity.com,typosquatting,wwwxfinity.com,10012,typosquatting,combosquatting,subdomain,wrong_tld,homograph
cc70c80c-179f-40f2-acab-1ca34be0ed49,google.com,typosquatting,wwwgoogle.com,3529,typosquatting,combosquatting,subdomain,wrong_tld,homograph
30f8b39d-0439-4571-89b7-da317d433397,docusign.com,wrong_tld,docusign.md,13431,subdomain,typosquatting,combosquatting,homograph,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,dropbox.com,subdomain_usage,account.dropbox.com.test-domain.com,3975,subdomain,homograph,typosquatting,wrong_tld,combosquatting
5905d562-79b7-4f1f-b045-708572f51e3b,google.com,combosquatting,3google-account.com,13520,subdomain,typosquatting,wrong_tld,combosquatting,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,facebook.com,wrong_tld,facebook.md,26592,combosquatting,subdomain,typosquatting,wrong_tld,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,amazon.com,homograph,amaȥon.com,14805,typosquatting,subdomain,combosquatting,wrong_tld,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,yahoo.com,combosquatting,dyahoow.com,4434,combosquatting,typosquatting,subdomain,homograph,wrong_tld
ff1048ec-3f11-44c1-a715-dc632b86aee7,paypal.com,homograph,paypaǀ.com,12237,typosquatting,combosquatting,wrong_tld,homograph,subdomain
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,docusign.com,homograph,docuƽign.com,10399,wrong_tld,combosquatting,typosquatting,subdomain,homograph
cc70c80c-179f-40f2-acab-1ca34be0ed49,microsoft.com,subdomain_usage,microsoft.com.au7h5.test-domain.com,5238,homograph,combosquatting,subdomain,typosquatting,wrong_tld
7a034678-e309-4000-960d-b06e8077d84b,amazon.com,combosquatting,dmamazonr.com,6185,typosquatting,combosquatting,homograph,subdomain,wrong_tld
30f8b39d-0439-4571-89b7-da317d433397,docusign.com,subdomain_usage,33tkk.docusign.com.authentication.test-domain.com,5975,combosquatting,typosquatting,wrong_tld,subdomain,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,amazon.com,wrong_tld,amazon.top,4643,typosquatting,wrong_tld,combosquatting,subdomain,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,microsoft.com,homograph,micȑosoft.com,6441,typosquatting,combosquatting,wrong_tld,subdomain,homograph
cc70c80c-179f-40f2-acab-1ca34be0ed49,instagram.com,combosquatting,mobile-instagram-mobile.com,5981,typosquatting,wrong_tld,combosquatting,subdomain,homograph
ff1048ec-3f11-44c1-a715-dc632b86aee7,netflix.com,combosquatting,service-netflix.com,6528,homograph,combosquatting,wrong_tld,subdomain,typosquatting
7a034678-e309-4000-960d-b06e8077d84b,paypal.com,subdomain_usage,account.paypal.com.signin.test-domain.com,5373,combosquatting,subdomain,wrong_tld,typosquatting,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,microsoft.com,subdomain_usage,verify.microsoft.com.test-domain.com,3189,wrong_tld,combosquatting,subdomain,typosquatting,homograph
5bf85436-ef91-401a-b6b4-3e69fb0a0bf3,google.com,homograph,googlе.com,152294,typosquatting,homograph,combosquatting,subdomain,wrong_tld
5905d562-79b7-4f1f-b045-708572f51e3b,apple.com,wrong_tld,apple.net,10479,subdomain,combosquatting,wrong_tld,homograph,typosquatting
30f8b39d-0439-4571-89b7-da317d433397,google.com,homograph,ɡoogle.com,8247,subdomain,wrong_tld,typosquatting,combosquatting,homograph
cc70c80c-179f-40f2-acab-1ca34be0ed49,apple.com,wrong_tld,apple.md,5354,subdomain,wrong_tld,homograph,typosquatting,combosquatting
7a034678-e309-4000-960d-b06e8077d84b,netflix.com,homograph,nètflix.com,5290,subdomain,homograph,wrong_tld,combosquatting,typosquatting
78b800ab-37b4-43d5-9b88-f984c92d06a3,xfinity.com,subdomain_usage,xfinity.com.verify.test-domain.com,12644,subdomain,typosquatting,combosquatting,homograph,wrong_tld
5905d562-79b7-4f1f-b045-708572f51e3b,docusign.com,subdomain_usage,official.docusign.com.px4ov.test-domain.com,43919,subdomain,combosquatting,wrong_tld,typosquatting,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,paypal.com,homograph,paʏpal.com,6726,combosquatting,subdomain,typosquatting,homograph,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,orange.com,combosquatting,mobile-orange.com,11201,typosquatting,subdomain,homograph,combosquatting,wrong_tld
75a4ca19-07a5-4161-8ac4-ade4579049b2,americanexpress.com,homograph,americanėxpress.com,7694,subdomain,combosquatting,typosquatting,wrong_tld,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,facebook.com,homograph,faċebook.com,4814,homograph,wrong_tld,combosquatting,subdomain,typosquatting
ff1048ec-3f11-44c1-a715-dc632b86aee7,paypal.com,wrong_tld,paypal.net,9367,combosquatting,typosquatting,wrong_tld,subdomain,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,att.com,wrong_tld,att.md,15982,combosquatting,homograph,wrong_tld,typosquatting,subdomain
7a034678-e309-4000-960d-b06e8077d84b,paypal.com,homograph,paypaᛁ.com,6704,combosquatting,typosquatting,wrong_tld,homograph,subdomain
78b800ab-37b4-43d5-9b88-f984c92d06a3,microsoft.com,subdomain_usage,service.microsoft.com.test-domain.com,7135,homograph,typosquatting,wrong_tld,combosquatting,subdomain
78b800ab-37b4-43d5-9b88-f984c92d06a3,att.com,homograph,atƭ.com,5906,combosquatting,homograph,typosquatting,subdomain,wrong_tld
5905d562-79b7-4f1f-b045-708572f51e3b,amazon.com,subdomain_usage,amazon.com.authentication.test-domain.com,22219,homograph,typosquatting,combosquatting,subdomain,wrong_tld
ff1048ec-3f11-44c1-a715-dc632b86aee7,xfinity.com,combosquatting,7axfinity.com,6159,homograph,typosquatting,combosquatting,subdomain,wrong_tld
7a034678-e309-4000-960d-b06e8077d84b,google.com,combosquatting,dgooglexo.com,5697,subdomain,combosquatting,wrong_tld,typosquatting,homograph
75a4ca19-07a5-4161-8ac4-ade4579049b2,dropbox.com,homograph,dropbøx.com,10295,typosquatting,subdomain,homograph,combosquatting,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,amazon.com,homograph,amaz௦n.com,13961,typosquatting,wrong_tld,subdomain,homograph,combosquatting
78b800ab-37b4-43d5-9b88-f984c92d06a3,xfinity.com,combosquatting,secure-xfinity.com,3779,wrong_tld,typosquatting,homograph,subdomain,combosquatting
ff1048ec-3f11-44c1-a715-dc632b86aee7,netflix.com,combosquatting,vnetflix.com,5552,typosquatting,homograph,subdomain,combosquatting,wrong_tld
30f8b39d-0439-4571-89b7-da317d433397,linkedin.com,homograph,ᛁinkedin.com,27647,subdomain,wrong_tld,typosquatting,combosquatting,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,yahoo.com,subdomain_usage,mobile.yahoo.com.test-domain.com,5194,combosquatting,homograph,wrong_tld,subdomain,typosquatting
78b800ab-37b4-43d5-9b88-f984c92d06a3,americanexpress.com,typosquatting,aericanexpress.com,6304,combosquatting,homograph,typosquatting,subdomain,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,docusign.com,wrong_tld,docusign.md,5806,typosquatting,subdomain,combosquatting,wrong_tld,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,orange.com,wrong_tld,orange.md,13443,wrong_tld,typosquatting,combosquatting,subdomain,homograph
75a4ca19-07a5-4161-8ac4-ade4579049b2,paypal.com,typosquatting,paypl.com,6752,wrong_tld,subdomain,combosquatting,typosquatting,homograph
30f8b39d-0439-4571-89b7-da317d433397,chase.com,subdomain_usage,hfs2j.chase.com.support.test-domain.com,5503,homograph,combosquatting,subdomain,wrong_tld,typosquatting
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,facebook.com,homograph,faceᖯook.com,6262,subdomain,typosquatting,homograph,combosquatting,wrong_tld
78b800ab-37b4-43d5-9b88-f984c92d06a3,microsoft.com,typosquatting,micrsooft.com,5627,combosquatting,homograph,wrong_tld,typosquatting,subdomain
75a4ca19-07a5-4161-8ac4-ade4579049b2,amazon.com,homograph,amàzon.com,8607,subdomain,homograph,wrong_tld,combosquatting,typosquatting
30f8b39d-0439-4571-89b7-da317d433397,xfinity.com,subdomain_usage,mhsoy.xfinity.com.4xzqg.test-domain.com,7831,homograph,typosquatting,wrong_tld,combosquatting,subdomain
78b800ab-37b4-43d5-9b88-f984c92d06a3,yahoo.com,wrong_tld,yahoo.net,5283,typosquatting,combosquatting,subdomain,wrong_tld,homograph
ff1048ec-3f11-44c1-a715-dc632b86aee7,dhl.com,homograph,dhꓲ.com,17191,combosquatting,typosquatting,subdomain,wrong_tld,homograph
75a4ca19-07a5-4161-8ac4-ade4579049b2,microsoft.com,wrong_tld,microsoft.net,5727,typosquatting,homograph,subdomain,combosquatting,wrong_tld
5bf85436-ef91-401a-b6b4-3e69fb0a0bf3,att.com,homograph,atṭ.com,29046,homograph,typosquatting,subdomain,combosquatting,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,yahoo.com,homograph,γahoo.com,10301,homograph,subdomain,combosquatting,typosquatting,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,google.com,homograph,goȍgle.com,11248,wrong_tld,typosquatting,combosquatting,subdomain,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,wellsfargo.com,subdomain_usage,mobile.wellsfargo.com.signin.test-domain.com,12403,homograph,subdomain,wrong_tld,combosquatting,typosquatting
78b800ab-37b4-43d5-9b88-f984c92d06a3,yahoo.com,homograph,yǟhoo.com,4732,subdomain,combosquatting,typosquatting,homograph,wrong_tld
75a4ca19-07a5-4161-8ac4-ade4579049b2,orange.com,subdomain_usage,login.orange.com.login.test-domain.com,5367,typosquatting,subdomain,homograph,wrong_tld,combosquatting
5905d562-79b7-4f1f-b045-708572f51e3b,att.com,combosquatting,validation-att4y.com,37876,combosquatting,homograph,subdomain,wrong_tld,typosquatting
78b800ab-37b4-43d5-9b88-f984c92d06a3,chase.com,subdomain_usage,xsork.chase.com.service.test-domain.com,5191,combosquatting,subdomain,typosquatting,wrong_tld,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,bankofamerica.com,typosquatting,bankfamerica.com,39036,typosquatting,combosquatting,subdomain,wrong_tld,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,apple.com,typosquatting,wwwapple.com,4251,typosquatting,subdomain,wrong_tld,combosquatting,homograph
ff1048ec-3f11-44c1-a715-dc632b86aee7,xfinity.com,homograph,xfiníty.com,10601,subdomain,wrong_tld,combosquatting,typosquatting,homograph
75a4ca19-07a5-4161-8ac4-ade4579049b2,dhl.com,homograph,dh1.com,7663,combosquatting,homograph,wrong_tld,subdomain,typosquatting
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,paypal.com,subdomain_usage,ddxme.paypal.com.u9txd.test-domain.com,14064,subdomain,typosquatting,combosquatting,wrong_tld,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,google.com,combosquatting,73google6.com,4433,wrong_tld,homograph,combosquatting,typosquatting,subdomain
ff1048ec-3f11-44c1-a715-dc632b86aee7,docusign.com,typosquatting,docuisgn.com,6407,homograph,wrong_tld,combosquatting,subdomain,typosquatting
5905d562-79b7-4f1f-b045-708572f51e3b,dropbox.com,wrong_tld,dropbox.net,13426,typosquatting,homograph,subdomain,wrong_tld,combosquatting
78b800ab-37b4-43d5-9b88-f984c92d06a3,wellsfargo.com,combosquatting,verify-wellsfargov.com,13327,typosquatting,homograph,combosquatting,wrong_tld,subdomain
78b800ab-37b4-43d5-9b88-f984c92d06a3,netflix.com,homograph,netƒlix.com,10829,subdomain,typosquatting,wrong_tld,combosquatting,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,google.com,typosquatting,ogogle.com,4633,subdomain,homograph,wrong_tld,typosquatting,combosquatting
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,yahoo.com,combosquatting,secure-yahoo4l.com,8298,wrong_tld,combosquatting,subdomain,typosquatting,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,orange.com,typosquatting,ornge.com,9963,typosquatting,wrong_tld,homograph,combosquatting,subdomain
78b800ab-37b4-43d5-9b88-f984c92d06a3,dropbox.com,combosquatting,dropbox-support.com,4295,typosquatting,subdomain,wrong_tld,combosquatting,homograph
ff1048ec-3f11-44c1-a715-dc632b86aee7,microsoft.com,wrong_tld,microsoft.net,7119,homograph,typosquatting,combosquatting,subdomain,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,att.com,subdomain_usage,w86pm.att.com.test-domain.com,3732,combosquatting,wrong_tld,subdomain,typosquatting,homograph
75a4ca19-07a5-4161-8ac4-ade4579049b2,facebook.com,typosquatting,facebok.com,22095,subdomain,wrong_tld,combosquatting,typosquatting,homograph
78b800ab-37b4-43d5-9b88-f984c92d06a3,google.com,combosquatting,5google-service.com,12350,combosquatting,homograph,subdomain,typosquatting,wrong_tld
75a4ca19-07a5-4161-8ac4-ade4579049b2,americanexpress.com,wrong_tld,americanexpress.net,4375,combosquatting,typosquatting,homograph,subdomain,wrong_tld
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,xfinity.com,typosquatting,wwwxfinity.com,7072,typosquatting,subdomain,combosquatting,wrong_tld,homograph
3e906259-bd1f-4ed5-b5ad-c11a81e9d5c3,dropbox.com,homograph,dropb੦x.com,16484,wrong_tld,homograph,combosquatting,typosquatting,subdomain
